pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 9,pressure [meter] at 2,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 110,flow [cubic meter/hr] at 111,flow [cubic meter/hr] at 112,flow [cubic meter/hr] at 113,flow [cubic meter/hr] at 121,flow [cubic meter/hr] at 122,flow [cubic meter/hr] at 9,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 2
245.42520141601562,164.11837768554688,83.61005401611328,87.2757797241211,124.6905517578125,94.73860931396484,95.354736328125,118.94248962402344,99.61133575439453,0.0,36.57600021362305,1764.703125,1312.420166015625,-68.24689483642578,334.1354064941406,99.7091064453125,58.74892044067383,-1614.3824462890625,428.0970153808594,-253.8074188232422,-78.84972381591797,72.59465026855469,-44.39419174194336,1764.703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.2660675048828,167.16162109375,87.92668914794922,91.54766845703125,128.33843994140625,98.87886047363281,99.50798797607422,122.65895080566406,103.56766510009766,0.0,40.91387176513672,1750.56396484375,1301.582275390625,-67.47312927246094,331.302978515625,98.93534851074219,58.28002166748047,-1600.2431640625,424.7956848144531,-251.27984619140625,-78.07596588134766,72.1257553100586,-43.925289154052734,1750.56396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.85684204101562,84.85684204101562,88.13709259033203,89.36612701416016,87.5859603881836,89.14881896972656,90.6642074584961,87.1460189819336,83.97078704833984,0.0,42.433284759521484,-0.0001923420059029013,-54.69293212890625,23.39827537536621,-8.983830451965332,8.063998222351074,4.277924060821533,150.32113647460938,30.506813049316406,52.13776397705078,12.795414924621582,18.123672485351562,10.076828956604004,0.0,0.0,0.39914067312648793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.45292663574219,84.45292663574219,87.7331771850586,88.96221160888672,87.18204498291016,88.74490356445312,90.26029205322266,86.74210357666016,83.5668716430664,0.0,42.02936935424805,-0.0001906052784761414,-54.69293212890625,23.39827537536621,-8.983829498291016,8.063997268676758,4.277924060821533,150.32113647460938,30.506813049316406,52.137760162353516,12.795414924621582,18.123672485351562,10.076828956604004,0.0,0.0,0.3991399808419433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.10680389404297,84.10680389404297,87.33251953125,88.6187515258789,86.89198303222656,88.44219207763672,89.96143341064453,86.53765869140625,83.34954071044922,0.0,41.62545394897461,-0.00019025262736249715,-47.333251953125,20.827163696289062,-7.262689590454102,5.849549293518066,4.506762504577637,133.16983032226562,27.48272705078125,46.493408203125,11.362603187561035,16.124704360961914,9.283564567565918,0.0,0.0,0.3991400075496881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.74897766113281,83.74897766113281,86.97468566894531,88.26092529296875,86.53414916992188,88.08435821533203,89.60360717773438,86.17982482910156,82.99170684814453,0.0,41.26762390136719,-0.0001884952507680282,-47.33332824707031,20.827207565307617,-7.262702465057373,5.849565029144287,4.506768703460693,133.17005920410156,27.482778549194336,46.49348449707031,11.362616539001465,16.124738693237305,9.283585548400879,0.0,0.0,0.45054624591448544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.39114379882812,83.39114379882812,86.61685943603516,87.90309143066406,86.17632293701172,87.72653198242188,89.24577331542969,85.8219985961914,82.63387298583984,0.0,40.909793853759766,-0.0001867213868536055,-47.33332824707031,20.827207565307617,-7.262702465057373,5.849565029144287,4.506768703460693,133.17005920410156,27.482776641845703,46.49348449707031,11.362616539001465,16.124738693237305,9.283585548400879,0.0,0.0,0.45054545041343647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.03331756591797,83.03331756591797,86.25902557373047,87.5452651977539,85.81848907470703,87.36869812011719,88.88794708251953,85.46416473388672,82.27604675292969,0.0,40.551963806152344,-0.00018600175098981708,-47.33332443237305,20.827207565307617,-7.262701988220215,5.849565029144287,4.506768703460693,133.1700439453125,27.482776641845703,46.49348449707031,11.362616539001465,16.124738693237305,9.283585548400879,0.0,0.0,0.450545441369973,0.0,0.0,0.39911655564828674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.71491241455078,82.71491241455078,85.90394592285156,87.24259948730469,85.55439758300781,87.09899139404297,88.61720275878906,85.26838684082031,82.14949798583984,0.0,40.19413375854492,-0.00018528486543800682,-41.77936935424805,18.206579208374023,-6.375774383544922,6.50762414932251,3.1194255352020264,117.07282257080078,24.253387451171875,41.04713439941406,10.23459529876709,14.363778114318848,7.803956985473633,0.0,0.24228162150340316,0.45054548191340454,0.0,0.0,0.39911078143802775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.40032958984375,82.40032958984375,85.58937072753906,86.92801666259766,85.23982238769531,86.78441619873047,88.30261993408203,84.95380401611328,81.83491516113281,0.0,39.87955856323242,-0.0001838502212194726,-41.779449462890625,18.206621170043945,-6.375783443450928,6.5076398849487305,3.119429111480713,117.07304382324219,24.253437042236328,41.047210693359375,10.234609603881836,14.363809585571289,7.803980827331543,0.0,0.39910500731135384,0.512494257386708,0.0,0.0,0.39910500731130705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
