pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 9,pressure [meter] at 2,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 110,flow [cubic meter/hr] at 111,flow [cubic meter/hr] at 112,flow [cubic meter/hr] at 113,flow [cubic meter/hr] at 121,flow [cubic meter/hr] at 122,flow [cubic meter/hr] at 9,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 2
248.933349609375,159.73045349121094,83.65184020996094,87.3018569946289,115.60736846923828,94.27010345458984,94.39926147460938,109.43403625488281,96.19180297851562,0.0,36.57600021362305,1737.65869140625,1300.6453857421875,-61.57902145385742,330.4200744628906,93.66210174560547,48.532222747802734,-1591.0709228515625,416.1068420410156,-249.40757751464844,-70.98184204101562,61.553550720214844,-36.397552490234375,1737.65869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.69659423828125,162.79684448242188,87.90544891357422,91.5105972290039,119.33904266357422,98.35734558105469,98.50588989257812,113.2387466430664,100.14936065673828,0.0,40.85123062133789,1723.9056396484375,1290.071533203125,-60.87384796142578,327.6351623535156,92.9569320678711,48.13793182373047,-1577.3177490234375,412.9276428222656,-246.9335479736328,-70.27666473388672,61.159263610839844,-36.003257751464844,1723.9056396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.90724182128906,84.90724182128906,88.15022277832031,89.35804748535156,87.59600067138672,89.15357208251953,90.65511322021484,87.11554718017578,84.02604675292969,0.0,42.44660568237305,-0.0001924806711031124,-50.78958511352539,22.006256103515625,-9.756733894348145,10.076884269714355,2.4850728511810303,146.58819580078125,29.882911682128906,53.2312126159668,12.603408813476562,15.506423950195312,9.64962387084961,0.0,0.0,0.40930505378994664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.51335906982422,84.51335906982422,87.75634002685547,88.96416473388672,87.20211029052734,88.75968170166016,90.26123046875,86.7216567993164,83.63216400146484,0.0,42.05271911621094,-0.00019124886603094637,-50.789581298828125,22.006256103515625,-9.756733894348145,10.076884269714355,2.485072612762451,146.5881805419922,29.882911682128906,53.2312126159668,12.603408813476562,15.506422996520996,9.649622917175293,0.0,0.0,0.4093043108950995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.16868591308594,84.16868591308594,87.36577606201172,88.63711547851562,86.92344665527344,88.47101593017578,89.98165893554688,86.53581237792969,83.43318176269531,0.0,41.658836364746094,-0.0001893829321488738,-43.9390869140625,19.49647331237793,-8.060543060302734,7.6115570068359375,2.8830623626708984,129.7091064453125,26.780134201049805,47.32537078857422,11.103096961975098,13.809250831604004,8.774496078491211,0.0,0.0,0.4093043046992714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.82015228271484,83.82015228271484,87.01724243164062,88.28858184814453,86.57491302490234,88.12248229980469,89.63312530517578,86.1872787475586,83.08464813232422,0.0,41.310302734375,-0.00018907095363829285,-43.93915939331055,19.49651527404785,-8.060556411743164,7.611574172973633,2.883066415786743,129.70933532714844,26.780181884765625,47.32545471191406,11.103109359741211,13.809284210205078,8.774518966674805,0.0,0.0,0.46256705606459547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.47161865234375,83.47161865234375,86.66871643066406,87.94005584716797,86.22637939453125,87.77395629882812,89.28459930419922,85.83875274658203,82.73611450195312,0.0,40.96177291870117,-0.00018750972230918705,-43.93915939331055,19.49651527404785,-8.060556411743164,7.611574172973633,2.883066415786743,129.70933532714844,26.780181884765625,47.32545471191406,11.103109359741211,13.809284210205078,8.774518966674805,0.0,0.0,0.46256621663690717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.12309265136719,83.12309265136719,86.32018280029297,87.59152221679688,85.87785339355469,87.42542266845703,88.93606567382812,85.49021911621094,82.38758087158203,0.0,40.613243103027344,-0.00018656095198821276,-43.93915557861328,19.49651336669922,-8.060556411743164,7.611574172973633,2.883066415786743,129.70933532714844,26.780181884765625,47.3254508972168,11.103109359741211,13.809283256530762,8.774518966674805,0.0,0.0,0.46256624907456817,0.0,0.0,0.409280285286144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.80767822265625,82.80767822265625,85.97437286376953,87.29896545410156,85.62183380126953,87.16375732421875,88.67272186279297,85.30982971191406,82.24112701416016,0.0,40.264713287353516,-0.00018560948956292123,-38.84918975830078,17.15730094909668,-6.953733444213867,8.116125106811523,1.7073105573654175,114.34716796875,23.699586868286133,41.92655944824219,10.08757495880127,12.28215503692627,7.526696681976318,0.0,0.0,0.46256624947506153,0.0,0.0,0.40927436403234324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.50041961669922,82.50041961669922,85.66712188720703,86.99171447753906,85.3145751953125,86.85650634765625,88.36546325683594,85.00257110595703,81.93386840820312,0.0,39.95745849609375,-0.0001833894057199359,-38.849266052246094,17.1573429107666,-6.953740119934082,8.116142272949219,1.7073097229003906,114.34739685058594,23.699634552001953,41.92664337158203,10.087587356567383,12.282182693481445,7.526724815368652,0.0,0.4092684428641309,0.5247103712544781,0.0,0.0,0.4092684428642081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.19316864013672,82.19316864013672,85.35986328125,86.68445587158203,85.00732421875,86.54925537109375,88.05821228027344,84.69532012939453,81.6266098022461,0.0,39.650203704833984,-0.0001833779679145664,-38.84926223754883,17.15734100341797,-6.953740119934082,8.116142272949219,1.707309603691101,114.3473892211914,23.699634552001953,41.926639556884766,10.087587356567383,12.282181739807129,7.526724815368652,0.0,0.4092625217816602,0.5247093385817322,0.27874188156496477,0.0,0.46254127444722065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.88591766357422,81.88591766357422,85.0526123046875,86.37720489501953,84.7000732421875,86.24199676513672,87.75096130371094,84.3880615234375,81.3193588256836,0.0,39.342952728271484,-0.00018241663929075003,-38.84926223754883,17.15734100341797,-6.953739643096924,8.116142272949219,1.707309603691101,114.3473892211914,23.699634552001953,41.926639556884766,10.087586402893066,12.282181739807129,7.526724338531494,0.0,0.40925660078485254,0.524709319922602,0.40925660078512155,0.0,0.4625345826411948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
